customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
2479182271,44706,30,400072,Mumbai
3223246095,25630,24,110048,Delhi
2550525991,112401,37,560066,Bengaluru
2657285520,34689,29,121004,Delhi
2505212377,45840,28,500034,Hyderabad
2702748021,36350,34,422001,Nasik
3084816768,63426,32,243001,Dehradun
2746046456,41600,27,560045,Bengaluru
2963340272,80727,49,110001,Delhi
2394039551,18453,29,248001,Dehradun
2551995791,85746,36,600045,Chennai
2626245074,37477,33,411011,Pune
2603191637,72588,29,560071,Bengaluru
2923573796,32725,34,302039,Jaipur
2349187979,38633,42,600106,Chennai
2741944977,24060,36,530013,Visakhapatnam
2862438570,35121,29,262001,Delhi
2656117997,28702,31,122001,Delhi
2411098394,47374,36,600016,Chennai
2535755558,158954,30,560103,Bengaluru
3209430340,42519,26,500032,Hyderabad
2475471279,110508,41,201301,Delhi
2888335130,83601,35,248001,Dehradun
3024231649,28178,27,560029,Bengaluru
3109738676,48442,36,400701,Mumbai
2607132671,27671,34,800001,Patna
2537668824,51772,28,110058,Delhi
2806307679,66526,24,560066,Bengaluru
2531884182,27149,26,110037,Delhi
2357032066,23258,26,800013,Patna
2986440865,49043,35,201301,Delhi
2451588468,23986,36,570009,Mysore
2598018893,26780,29,440025,Dharwad
2515653072,41770,31,560102,Bengaluru
2346890667,37736,29,411057,Pune
3201899203,49610,33,562149,Bengaluru
2856463870,34693,30,507168,Khammam
3036785505,25201,40,400053,Mumbai
2769762182,39885,28,110001,Delhi
2982001555,75139,38,600119,Chennai
2521781001,55292,32,560066,Bengaluru
2487957026,42573,39,122002,Delhi
2788989451,64531,37,600024,Chennai
3102808628,164128,36,560027,Bengaluru
2987317832,29551,30,122016,Delhi
2607986933,67398,34,560068,Bengaluru
2768516629,46101,30,122001,Delhi
2915460877,34590,34,382130,Delhi
2719897891,38168,35,401202,Mumbai
2435039203,148668,41,400072,Mumbai
2418395191,27692,29,201303,Delhi
2824023664,27520,27,560045,Bengaluru
2557791109,,38,,Chennai
3087596201,47190,29,560078,Bengaluru
3055545201,75235,32,411014,Pune
3109520309,43403,29,560038,Bengaluru
3070293860,36891,31,500013,Hyderabad
2827399906,29737,27,600119,Chennai
2358095700,117281,44,400705,Mumbai
2944317540,22748,33,600062,Chennai
3208131227,115455,34,600096,Chennai
3322135580,52537,42,560029,Bengaluru
2446645693,29867,27,201301,Delhi
2433100295,43343,37,560045,Bengaluru
3115911123,24939,35,201301,Delhi
2941613909,26168,28,500016,Hyderabad
2847115026,152771,42,600119,Chennai
2442815627,119572,47,560102,Bengaluru
2611346308,46750,37,600006,Chennai
3164252548,21236,33,560041,Bengaluru
3225282766,31958,31,173205,Solan
2802572842,54321,38,122001,Delhi
2983197141,119566,50,800001,Patna
3151616638,48755,33,560037,Bengaluru
2539217624,78424,35,380001,Ahmedabad
3051478679,24529,29,201307,Delhi
3492063970,33838,28,560093,Bengaluru
3047584611,34249,28,122001,Delhi
2668473184,32840,26,400615,Mumbai
2449013240,28001,29,412301,Pune
2639600954,70030,31,411014,Pune
3178027029,19871,23,462030,Bhopal
2498671004,25611,45,121010,Delhi
2657607653,47469,32,600124,Chennai
3039805440,43608,26,400709,Mumbai
2389833616,148125,44,500072,Hyderabad
3096819686,81146,38,400098,Mumbai
2618736193,39501,29,411014,Delhi
2822283083,99330,47,400078,Mumbai
2587307278,20990,26,500008,Hyderabad
2869058866,33042,29,201301,Delhi
3032444771,42911,31,560067,Bengaluru
2384253545,51811,32,560103,Bengaluru
2991237638,37455,46,560010,Bengaluru
2636414132,147130,45,560043,Bengaluru
2825067091,33750,26,560003,Bengaluru
3081011559,35681,30,110034,Delhi
2537159057,29165,25,560029,Bengaluru
3080971600,37789,27,700071,Kolkata
2774967597,41661,33,600119,Chennai
2835721120,23115,26,123501,Gurgaon
2984676445,39195,38,400011,Nagpur City
2764197954,51998,46,700091,Kolkata
2503479946,32410,29,562129,Bengaluru
3072197100,33152,38,500016,Hyderabad
2942788816,71769,43,400072,Mumbai
2482717596,54855,26,294960,Ahmedabad
3153449888,73324,26,560100,Bengaluru
2551534867,23429,27,590005,Belgaum
3093763465,29599,54,110043,Delhi
2637957493,35261,29,600017,Chennai
2940711968,28373,29,560078,Dharwad
3135981271,24372,39,201010,Delhi
3184656488,35238,29,122002,Delhi
2404230575,42665,30,600018,Chennai
2867222720,25219,29,110008,Delhi
2825574725,49447,26,110034,Delhi
2993512488,27604,33,110092,Delhi
2714058646,52321,30,600041,Chennai
2725179868,69795,27,560029,Bengaluru
3089791584,129861,37,560038,Bengaluru
2980313197,31280,36,523002,Delhi
3135798486,48755,29,110001,Delhi
2602354698,93181,30,560037,Bengaluru
3233425029,22671,27,201301,Delhi
3175184475,30249,27,560041,Bengaluru
3062766154,70324,35,500049,Hyderabad
3059467967,37026,29,600101,Chennai
2480925940,22998,38,754142,Bhubaneswar
2515844430,33410,27,380015,Ahmedabad
2626883618,44341,29,560016,Bengaluru
2387650483,52078,26,411016,Pune
2360249441,32946,31,122001,Delhi
3094741599,35679,36,302012,Jaipur
2622291800,37784,49,110005,Delhi
2923735222,84471,31,500081,Hyderabad
2581448982,26405,26,560037,Bengaluru
2438797394,44479,27,122001,Delhi
2630748464,30804,29,530001,Visakhapatnam
3064338632,50541,33,682021,Ernakulam
2643259994,67063,28,755018,Bhubaneswar
3057327607,89417,30,122001,Delhi
2487445296,27105,24,560078,Bengaluru
2976910985,24488,25,560038,Bengaluru
3186539527,34600,26,110008,Delhi
3025040010,53217,49,440010,Nagpur City
3032979676,49096,35,518002,Kurnool
3080140804,43905,30,201307,Delhi
2589756732,45754,33,500001,Hyderabad
2852303569,85476,30,560036,Bengaluru
3143682822,65466,31,302019,Jaipur
2746974488,34501,36,411005,Pune
3004334386,33781,30,201305,Delhi
3141218903,196386,40,400099,Mumbai
2380660489,35022,30,0,Hyderabad
2932601537,54979,34,500032,Bengaluru
3190760918,26307,29,600020,Chennai
2896973646,37265,35,410206,Mumbai
2827358988,60646,51,600098,Chennai
2586271803,76239,32,560103,Bengaluru
2871007133,28173,29,560093,Bengaluru
3054980660,58060,32,400093,Mumbai
2337481783,42920,34,500032,Hyderabad
3365286430,33976,27,122001,Kolkata
2480348338,29571,27,560048,Bengaluru
3171416416,43479,38,600003,Chennai
2984587154,27951,28,560100,Bengaluru
2793197785,161057,31,380015,Ahmedabad
3100115584,29008,29,560032,Bengaluru
2778829305,40408,29,560037,Bengaluru
2751952885,24620,26,560030,Bengaluru
2444616958,119857,35,400053,Mumbai
2899788233,34231,31,412308,Pune
3085933745,26829,29,122003,Delhi
3138896444,34738,30,560016,Bengaluru
3040040677,40371,29,201301,Delhi
2954050760,47705,37,500050,Hyderabad
2535098500,41677,32,201307,Delhi
2885603345,78325,36,560103,Bengaluru
2380004315,63716,39,560045,Bengaluru
3068896197,208931,37,560035,Bengaluru
2717910974,139239,37,201301,Delhi
2770160046,42861,31,560078,Bengaluru
2351639094,34212,27,110033,Delhi
2594551269,76726,29,110012,Delhi
2545231271,41052,23,500032,Hyderabad
2362782835,27193,27,201307,Delhi
3181464940,33143,38,846004,Delhi
3229495816,52839,32,400093,Mumbai
2364360168,44063,32,380015,Ahmedabad
2793885827,34015,37,380016,Ahmedabad
2787944395,24997,30,534002,Kolkata
3099092881,63298,36,122001,Delhi
2416570925,114410,31,500082,Hyderabad
3004741495,74117,36,560094,Bengaluru
3080302532,64969,34,500081,Hyderabad
2531246911,52996,32,403151,Goa
2804731741,49736,37,400706,Mumbai
2507938097,82866,35,600100,Chennai
2561302647,41747,31,751010,Bhubaneswar
2780615577,36635,25,122016,Delhi
2443411724,99904,37,500017,Hyderabad
2684253349,30509,28,121102,Faridabad
2811362918,58451,30,201301,Delhi
2381249811,98206,33,500032,Hyderabad
2613080948,36784,28,201301,Hyderabad
2837887034,27712,23,411014,Pune
3031628721,46191,40,421501,Mumbai
3156496515,45670,34,600034,Chennai
2613227385,120028,37,400059,Mumbai
2552005068,31538,28,560043,Bengaluru
2467228005,20405,25,302021,Jaipur
2497414132,24947,38,560045,Bengaluru
2604444556,54038,32,201307,Ahmedabad
2484399894,81074,45,110091,Delhi
2999746487,1034759,25,411006,Pune
2362787081,86007,30,602024,Chennai
2725732780,47055,26,201301,Delhi
3053031153,53589,25,560087,Patna
2578126654,37326,27,600004,Chennai
2630348101,33811,42,122002,Delhi
3211615040,30495,23,122001,Delhi
2804550367,26643,24,600089,Chennai
2597867841,28975,26,401107,Mumbai
2833336972,154859,29,122022,Delhi
2550780133,62345,32,600078,Chennai
2498431340,24696,24,394210,Surat
2964757419,36226,32,201301,Delhi
2826925409,132590,43,603103,Chennai
3022188351,34812,24,201002,Delhi
2862307683,63700,33,500090,Hyderabad
2623945066,27603,27,122001,Delhi
3211745584,28360,27,421202,Mumbai
2614172232,28007,32,201301,Delhi
2659976137,66892,42,121003,Delhi
2403716381,40651,36,302017,Jaipur
2766162851,78723,38,500076,Hyderabad
3119930803,35993,34,0,Hyderabad
3102285130,26703,31,600014,Chennai
2528667493,82840,40,400705,Mumbai
2769446039,71042,34,600096,Chennai
3193398285,24439,35,400072,Mumbai
2818250368,90079,48,401404,Mumbai
2718506150,65482,47,160047,Chandigarh
2773283954,72174,40,400059,Mumbai
2965963970,136005,32,500086,Hyderabad
2659910578,74063,40,395007,Surat
2561400380,134089,43,400053,Mumbai
2811647089,44618,32,400065,Mumbai
2774659200,46038,29,110029,Delhi
2715377794,34193,33,560066,Bengaluru
3005073109,28881,29,560094,Bengaluru
3122658112,35722,33,600096,Chennai
2677251197,21397,30,400708,Mumbai
3067508900,22583,29,560100,Bengaluru
2445247949,43462,37,560036,Bengaluru
3035299884,39623,34,600032,Chennai
2921571801,106142,27,110067,Delhi
2537881346,47411,32,462016,Bhopal
2605547491,31723,28,560102,Bengaluru
2573250498,172853,33,160066,Chandigarh
3157160658,77967,36,400012,Mumbai
2602393654,48625,31,110053,Delhi
3026406187,,30,,Delhi
2631674583,59565,30,560066,Bengaluru
2557898309,25794,28,560041,Bengaluru
2577536079,49907,38,500018,Hyderabad
2574474325,45734,41,600089,Chennai
2361880128,24248,30,400013,Mumbai
3211268497,34228,32,462021,Hyderabad
2983040575,34210,28,560001,Bengaluru
3082331769,39622,34,411006,Pune
2621470882,46803,39,500015,Hyderabad
2936609099,31369,30,560043,Bengaluru
2825394394,27849,28,560064,Bengaluru
2591184664,36713,34,560048,Bengaluru
3076618227,110944,36,562110,Bengaluru
2970305506,41581,32,600017,Chennai
2881496412,62707,39,400607,Mumbai
2758799164,28514,29,500031,Hyderabad
2901622287,34921,27,201301,Delhi
2892016956,34358,31,560043,Bengaluru
3227347247,50880,31,122101,Delhi
3121982165,43091,27,400043,Mumbai
2369364483,34454,28,302006,Jaipur
2360405574,32200,27,560087,Bengaluru
2896978720,28163,30,560037,Bengaluru
2579732872,30564,28,400708,Mumbai
3198448736,32528,31,500018,Hyderabad
2608475653,29593,26,122002,Delhi
2569555696,41294,29,560046,Bengaluru
3039770504,41069,32,380015,Ahmedabad
3101041367,43926,33,160071,Chandigarh
2788066114,48986,36,400072,Mumbai
2906413354,35775,25,500075,Hyderabad
3019425662,24240,33,560016,Bengaluru
3180116775,53408,38,452001,Indore
2562795816,38700,31,600113,Chennai
2793623297,49238,29,560022,Bengaluru
2986224894,26893,41,110070,Delhi
2423473910,43612,34,751015,Bhubaneswar
2669967737,56397,29,600026,Chennai
2845237538,32904,24,603002,Chennai
2965545892,25807,29,431215,Aurangabad(Maharashtra)
2612028978,27851,24,600032,Chennai
3157400131,72437,30,122002,Delhi
2456378651,28036,33,110003,Delhi
3220419235,30170,23,380006,Gandhinagar
2916572353,43797,34,627007,Tirunelveli
3231609082,29180,45,201301,Delhi
3206264730,71854,27,500003,Hyderabad
2708482538,39291,33,560074,Bengaluru
2675216758,20149,32,400076,Mumbai
2508112598,76483,43,560048,Bengaluru
2578005890,22562,26,560043,Bengaluru
3086839812,30655,28,122001,Delhi
2510082434,34043,25,560001,Bengaluru
3067677926,47608,26,560067,Bengaluru
2388009525,148977,39,560027,Bengaluru
2805360608,48219,29,411014,Ahmednagar
3045515655,39327,31,411014,Pune
2680245021,90639,29,560100,Bengaluru
2905601316,40228,26,524002,Nellore
2476839301,62053,29,411018,Pune
2873859126,23310,27,431001,Aurangabad(Maharashtra)
2704440437,29066,29,560043,Bengaluru
2399370722,52834,29,201010,Delhi
3077923935,23251,31,641035,Coimbatore
2641062571,36952,29,122002,Delhi
2795976316,49376,40,201309,Delhi
3044235954,41407,26,560066,Bengaluru
2834240461,48639,39,400604,Mumbai
2836658315,27752,35,380015,Ahmedabad
2647029257,22172,32,600024,Chennai
2597490524,152640,38,560025,Bengaluru
2799871603,25923,35,122003,Delhi
2625415380,60894,36,560027,Bengaluru
3144947925,29818,41,122001,Delhi
2557015786,72495,33,400013,Mumbai
2923014205,28068,30,201301,Delhi
2362479408,25749,30,560100,Bengaluru
3180907280,34915,30,400708,Mumbai
2933485279,63393,42,600006,Chennai
3383209498,203960,36,570016,Mysore
2622118763,33357,29,400708,Mumbai
3213515541,27464,33,110047,Delhi
2421755363,42778,32,500072,Hyderabad
2514952865,36026,32,600042,Chennai
2416150828,27856,43,600032,Chennai
2460377208,85386,39,500038,Hyderabad
2399202549,45039,26,411001,Pune
3256122827,33305,34,201301,Delhi
2674168070,91874,41,412308,Pune
3085007885,31434,31,421305,Mumbai
3163853428,44120,37,560038,Bengaluru
2801204373,30859,29,560037,Bengaluru
2478113061,50057,31,570019,Mysore
2524016281,53881,31,500064,Hyderabad
2740982802,23715,25,500089,Hyderabad
2948803449,57679,33,110058,Delhi
2421321180,48814,31,390019,Vadodara
2586928331,19598,33,530026,Visakhapatnam
2984016404,65367,34,201301,Delhi
2882076177,58703,36,530040,Visakhapatnam
3217822556,65431,31,122001,Delhi
2930455681,47318,32,700010,Kolkata
2845861851,92823,36,411057,Pune
2378389843,98219,40,400013,Mumbai
2878583439,211493,41,400072,Mumbai
3196331593,26235,26,500018,Hyderabad
3189097521,24284,29,600026,Chennai
2640536395,74635,36,560045,Bengaluru
3073420800,336775,34,500081,Hyderabad
2377691512,77253,27,500034,Hyderabad
3170573392,31882,24,201301,Delhi
2725328365,40340,35,201301,Delhi
3103840713,39065,29,560103,Bengaluru
3292765547,56579,30,411007,Pune
2933599978,39317,29,560025,Bengaluru
2651340943,74426,30,562157,Bengaluru
2851739585,36613,25,201301,Delhi
2470198339,38726,32,122022,Delhi
2538937393,60100,49,110020,Delhi
2489557575,290853,39,600027,Chennai
2909227535,41518,33,560012,Bengaluru
3234562119,93474,35,411013,Pune
2879079647,30153,33,530008,Visakhapatnam
2525022453,57865,28,122002,Delhi
2929861362,43280,30,560027,Bengaluru
3242317577,103766,32,530013,Visakhapatnam
2563717497,43376,29,124507,Delhi
3213969588,50353,34,411046,Pune
2804981473,38120,26,560043,Bengaluru
2859211287,66639,41,203205,Delhi
3160570999,35188,35,110092,Delhi
3126180035,27924,28,560030,Bengaluru
3184506726,32612,26,560060,Bengaluru
2851216319,41956,30,560048,Bengaluru
2388552896,54536,32,560103,Bengaluru
3049144982,32218,30,122010,Delhi
2836892131,29826,31,641009,Coimbatore
2924815294,32119,28,160101,Chandigarh
2532808784,46567,25,201307,Delhi
2362333549,73757,30,560002,Bengaluru
3160834383,48189,35,110081,Delhi
2764481801,74474,27,500025,Hyderabad
2611610349,48187,32,560037,Bengaluru
3137648795,50293,29,560100,Bengaluru
2820971790,70377,27,411001,Pune
2832441391,78390,45,560045,Bengaluru
2768619797,41881,26,600113,Chennai
2418174319,27204,26,560103,Bengaluru
2412985197,36581,34,401305,Mumbai
2671797710,36235,28,421605,Mumbai
2423572463,34623,24,122001,Delhi
3208924211,31807,31,284003,Jaipur
2861122927,24378,33,400013,Mumbai
2593466740,44570,31,700091,Kolkata
2563372059,39279,28,500039,Hyderabad
2411362887,27612,24,411006,Pune
2411973462,26542,34,302033,Jaipur
2492636252,60385,25,395006,Surat
2794460481,60477,44,226001,Lucknow
2443645082,39955,27,700156,Hyderabad
3006797349,35855,27,800020,Patna
2896344279,36326,34,411016,Pune
2549428776,30747,35,600117,Chennai
2632647918,88956,36,400023,Mumbai
2970260776,39353,35,560010,Bengaluru
2978226473,49604,33,462016,Bhopal
2514369313,44987,30,400063,Mumbai
3237916053,44431,38,641103,Coimbatore
3134283341,34249,38,302001,Jaipur
2915435362,98347,36,110033,Delhi
2837546720,57736,34,400008,Kolhapur
2413347131,37491,36,361240,Rajkot
2760456261,29584,25,560100,Bengaluru
2813158917,33769,32,301705,Gurgaon
2739366740,58853,37,500062,Hyderabad
2599163387,27282,38,110084,Delhi
2810621488,21321,28,122001,Delhi
3239158406,19117,27,530007,Visakhapatnam
3000474927,115119,39,600083,Chennai
3152926285,64966,26,411057,Guntur
2706929268,36656,31,391101,Vadodara
3002866859,73419,39,600083,Chennai
2495294155,27854,37,201301,Delhi
2435680600,31201,24,560102,Bengaluru
2662760425,27403,27,600097,Chennai
2373946211,60751,38,400013,Mumbai
2393254531,96644,38,560037,Bengaluru
3088448717,27039,31,560056,Bengaluru
2645555453,37173,31,110002,Delhi
2436648290,57290,40,500016,Hyderabad
3188633346,56852,35,411046,Pune
3013517622,45220,34,560011,Bengaluru
2546407085,40450,33,201301,Delhi
2416772766,149385,36,560066,Bengaluru
3249543559,39031,29,600040,Chennai
2768358959,38645,29,122003,Delhi
2656079741,73259,44,110049,Delhi
2986631571,67604,38,700156,Kolkata
2626037943,58291,35,411014,Mumbai
3179203278,60817,40,122001,Delhi
2892969217,31599,46,400067,Mumbai
3223089537,37764,37,700001,Kolkata
3028609709,39336,34,560099,Bengaluru
2760868061,111764,34,560093,Bengaluru
3087929452,36027,32,751003,Bhubaneswar
2854215424,35871,27,560045,Bengaluru
3038062401,33586,33,400701,Mumbai
3216357847,31810,32,560022,Bengaluru
2806339693,483154,35,403501,Goa
2981746814,43760,30,122001,Delhi
2561119178,24288,36,560093,Bengaluru
2523476958,29942,33,201301,Delhi
3160983881,74247,40,400708,Mumbai
2868593023,40149,38,302017,Jaipur
2585725324,167261,39,600040,Chennai
2454960103,83209,45,302026,Jaipur
3042410066,71036,43,411001,Pune
3035187763,62914,42,201306,Delhi
3258970700,132999,43,400708,Mumbai
2412409360,46573,40,561203,Bengaluru
3022674063,40653,28,560071,Bengaluru
3201369379,46855,26,560048,Bengaluru
2466737799,60892,39,302001,Jaipur
3021105901,40438,30,411037,Pune
2592186232,24192,26,400099,Mumbai
2819398797,98686,45,400614,Mumbai
2693133704,48826,29,600004,Chennai
2910061764,36480,33,400604,Mumbai
3175064560,32833,26,560066,Bengaluru
2923161426,24056,24,500072,Hyderabad
3195488921,53649,44,395004,Surat
2782012076,34384,35,560064,Bengaluru
2409813485,27998,28,560037,Bengaluru
2706320191,23254,29,700091,Kolkata
2732795227,74210,37,500081,Hyderabad
2573148536,28836,28,201309,Delhi
2530212248,53654,33,500082,Hyderabad
2448376066,42892,31,394270,Surat
2511979634,25158,31,641602,Coimbatore
2848370428,32430,28,122413,Delhi
3236911982,30979,24,603103,Chennai
2524092410,32782,28,520010,Vijayawada
2843768571,30011,28,560058,Bengaluru
2941401522,59551,35,600113,Chennai
